x,y,Altitude
-53.830623,-25.11067983,662.4
-53.8306235,-25.11068017,662.3
-53.83062383,-25.11068033,662.2
-53.83062433,-25.11068067,662.1
-53.83062517,-25.110681,662
-53.83062583,-25.11068133,662
-53.83062633,-25.1106815,661.9
-53.830627,-25.1106815,661.8
-53.83062767,-25.11068167,661.8
-53.83062817,-25.11068167,661.8
-53.8306285,-25.11068183,661.8
-53.83062883,-25.110682,661.7
-53.83062917,-25.11068217,661.7
-53.8306295,-25.11068217,661.7
-53.83062933,-25.110682,661.7
-53.83062933,-25.11068183,661.6
-53.8306295,-25.11068183,661.6
-53.83062967,-25.110682,661.5
-53.83062967,-25.110682,661.5
-53.83062983,-25.11068217,661.5
-53.83063017,-25.11068217,661.4
-53.83063033,-25.11068217,661.4
-53.83063033,-25.11068217,661.5
-53.8306305,-25.110682,661.5
-53.8306305,-25.110682,661.5
-53.83063067,-25.11068183,661.5
-53.83063083,-25.11068167,661.4
-53.83063117,-25.11068167,661.4
-53.83063133,-25.11068167,661.3
-53.83063167,-25.11068167,661.3
-53.83063183,-25.11068167,661.2
-53.83063217,-25.1106815,661.1
-53.83063233,-25.1106815,661.1
-53.8306325,-25.11068133,661
-53.83063267,-25.11068117,661
-53.83063283,-25.110681,661
-53.830633,-25.11068083,661
-53.830633,-25.11068083,660.9
-53.830633,-25.11068083,660.9
-53.83063317,-25.11068083,660.9
-53.83063317,-25.11068083,660.9
-53.83063333,-25.11068083,660.9
-53.8306335,-25.110681,661
-53.83063367,-25.110681,661
-53.83063383,-25.11068117,660.9
-53.83063383,-25.11068117,661
-53.83063383,-25.11068117,661
-53.830634,-25.11068133,661.1
-53.830634,-25.11068133,661.1
-53.830634,-25.11068133,661.2
-53.83063383,-25.11068117,661.2
-53.83063367,-25.110681,661.2
-53.83063367,-25.110681,661.3
-53.83063367,-25.110681,661.2
-53.8306335,-25.11068117,661.2
-53.83063367,-25.11068133,661.1
-53.83063367,-25.1106815,661.1
-53.83063367,-25.11068133,661
-53.83063367,-25.11068133,661.1
-53.8306335,-25.11068133,661.1
-53.8306335,-25.11068117,661
-53.8306335,-25.110681,661
-53.8306335,-25.11068117,661
-53.8306335,-25.11068117,661
-53.8306335,-25.11068117,661
-53.8306335,-25.11068117,660.9
-53.8306335,-25.11068117,660.9
-53.8306335,-25.11068133,660.8
-53.83063367,-25.1106815,660.8
-53.83063367,-25.1106815,660.8
-53.83063383,-25.1106815,660.7
-53.83063383,-25.11068167,660.7
-53.83063383,-25.1106815,660.7
-53.83063383,-25.11068167,660.7
-53.83063383,-25.11068167,660.7
-53.83063383,-25.1106815,660.7
-53.83063383,-25.11068133,660.7
-53.83063367,-25.11068133,660.8
-53.83063367,-25.11068117,660.8
-53.8306335,-25.110681,660.8
-53.8306335,-25.11068067,660.8
-53.83063333,-25.11068067,660.9
-53.8306335,-25.1106805,660.8
-53.83063333,-25.11068017,660.9
-53.83063333,-25.11067983,660.9
-53.83063333,-25.1106795,661
-53.83063333,-25.11067933,661
-53.8306335,-25.11067933,661.1
-53.8306335,-25.110679,661.1
-53.83063333,-25.11067883,661.1
-53.8306335,-25.11067867,661.1
-53.830634,-25.11067867,661
-53.830634,-25.11067883,661
-53.83063433,-25.11067883,661
-53.8306345,-25.11067883,661
-53.83063467,-25.11067883,661
-53.83063483,-25.11067883,661
-53.83063483,-25.11067867,660.9
-53.83063483,-25.1106785,660.9
-53.83063467,-25.1106785,660.8
-53.83063467,-25.11067833,660.8
-53.8306345,-25.11067817,660.7
-53.830634,-25.11067767,660.7
-53.83063383,-25.1106775,660.7
-53.83063367,-25.11067733,660.7
-53.83063367,-25.110677,660.8
-53.8306335,-25.11067717,660.8
-53.8306335,-25.11067717,660.8
-53.8306325,-25.11067733,660.8
-53.83062817,-25.1106795,660.8
-53.83062083,-25.11068267,660.8
-53.83061283,-25.1106855,660.8
-53.8306045,-25.11068783,660.7
-53.830596,-25.11069,660.7
-53.830587,-25.11069183,660.7
-53.83057917,-25.11069383,660.7
-53.83056983,-25.1106955,660.8
-53.830559,-25.11069733,660.8
-53.83054733,-25.11069917,660.8
-53.83053517,-25.1107015,660.9
-53.8305235,-25.11070433,660.9
-53.8305115,-25.110707,660.9
-53.83049933,-25.11070983,660.9
-53.8304865,-25.11071317,660.9
-53.830474,-25.11071783,661
-53.8304615,-25.1107225,661
-53.83044917,-25.11072783,660.9
-53.83043767,-25.11073433,660.8
-53.83042633,-25.110741,660.8
-53.83041483,-25.1107475,660.7
-53.8304035,-25.11075433,660.7
-53.830392,-25.11076117,660.6
-53.83037967,-25.1107685,660.4
-53.83036717,-25.11077583,660.3
-53.83035533,-25.110783,660.2
-53.8303465,-25.11078833,660.1
-53.83033733,-25.11079417,660.1
-53.83032017,-25.110804,660
-53.8302965,-25.11081683,660
-53.830272,-25.11083083,660.2
-53.83024733,-25.11084433,660.3
-53.830224,-25.11085517,660.3
-53.8302065,-25.11086333,660.3
-53.8301935,-25.11086917,660.4
-53.8301805,-25.11087483,660.5
-53.8301675,-25.11088033,660.5
-53.830156,-25.110886,660.5
-53.83014483,-25.11089283,660.3
-53.83013533,-25.1109,660.3
-53.83012767,-25.11090583,660.3
-53.830121,-25.11091117,660.4
-53.83011217,-25.11091817,660.4
-53.830103,-25.1109275,660.4
-53.830095,-25.110935,660.4
-53.83008683,-25.11094183,660.4
-53.8300775,-25.11094967,660.4
-53.83006817,-25.11095933,660.4
-53.83006,-25.11096833,660.5
-53.83005267,-25.11097717,660.3
-53.8300455,-25.11098617,660.4
-53.830039,-25.11099367,660.2
-53.830033,-25.11100083,660.2
-53.83002567,-25.11100883,660.1
-53.83001717,-25.11101767,660
-53.83000867,-25.11102583,659.8
-53.83000133,-25.1110335,659.7
-53.8299925,-25.111041,659.7
-53.8299845,-25.11104783,659.8
-53.82997783,-25.11105217,659.9
-53.82997117,-25.111055,659.9
-53.82996167,-25.1110595,659.8
-53.82995667,-25.11106167,659.7
-53.829955,-25.11106133,659.6
-53.8299525,-25.11106167,659.5
-53.82994633,-25.11106417,659.6
-53.8299375,-25.11107,659.5
-53.82993,-25.111076,659.6
-53.82992333,-25.1110835,659.5
-53.82991767,-25.1110905,659.5
-53.82991267,-25.11109967,659.5
-53.82990867,-25.11110983,659.5
-53.8299065,-25.11112317,659.5
-53.82990533,-25.11113583,659.5
-53.8299065,-25.11115017,659.3
-53.82991033,-25.11116267,659.1
-53.82991583,-25.111176,658.9
-53.82992233,-25.1111895,658.6
-53.82993033,-25.111202,658.4
-53.82993817,-25.11121517,658.1
-53.829945,-25.11122767,657.9
-53.8299495,-25.11123833,657.5
-53.82995483,-25.11124867,657.2
-53.82995967,-25.11125967,656.9
-53.82996467,-25.11126967,656.7
-53.82996933,-25.11127883,656.5
-53.829974,-25.111289,656.3
-53.82997983,-25.11130083,656.1
-53.829985,-25.11131167,656
-53.8299895,-25.1113215,655.8
-53.829993,-25.11132933,655.6
-53.8299955,-25.11133483,655.5
-53.82999783,-25.11134033,655.4
-53.8300005,-25.11134633,655.4
-53.83000333,-25.11135333,655.3
-53.83000767,-25.11136367,655.2
-53.830012,-25.11137483,655
-53.8300175,-25.11138683,654.9
-53.830023,-25.11140017,654.7
-53.83002933,-25.11141467,654.3
-53.83003467,-25.11142817,654
-53.8300385,-25.11144067,653.7
-53.83004233,-25.11145183,653.5
-53.830046,-25.11146233,653.2
-53.83004933,-25.11147133,653
-53.830052,-25.11147833,652.7
-53.83005417,-25.11148433,652.6
-53.83005583,-25.11149067,652.7
-53.8300575,-25.11149733,652.6
-53.83005983,-25.1115065,652.2
-53.83006217,-25.11151533,652
-53.83006433,-25.11152433,652
-53.83006767,-25.11153367,651.9
-53.83007,-25.111543,652
-53.83007267,-25.1115525,651.8
-53.83007567,-25.11156083,652.1
-53.83007833,-25.11157033,651.9
-53.83008017,-25.1115805,651.5
-53.8300825,-25.11159067,651
-53.830085,-25.11159983,650.8
-53.830087,-25.11160833,650.3
-53.83008883,-25.1116155,650
-53.830091,-25.11162283,649.6
-53.83009433,-25.11162867,649.4
-53.83009933,-25.1116345,649.5
-53.83010567,-25.11164017,649.7
-53.83011267,-25.11164683,649.5
-53.8301165,-25.11165067,649.3
-53.8301165,-25.11165167,649.3
-53.830115,-25.1116525,649.1
-53.83011367,-25.111653,649.2
-53.83011233,-25.11165317,649.1
-53.83011283,-25.11165433,649.1
-53.830116,-25.1116585,649.3
-53.83012,-25.111664,650
-53.83012283,-25.111673,650
-53.830127,-25.11168517,649.9
-53.83012983,-25.111698,649.6
-53.83013317,-25.11170983,649.5
-53.83013583,-25.11171933,649.5
-53.83013833,-25.1117245,650.4
-53.83014017,-25.11173083,650.7
-53.8301425,-25.11173733,650.8
-53.83014533,-25.11174483,650.7
-53.83014967,-25.111751,650.8
-53.83015483,-25.11175717,650.7
-53.83016067,-25.11176283,650.4
-53.83017067,-25.11176783,650.4
-53.83018133,-25.1117705,650.1
-53.83019083,-25.11177117,649.7
-53.83019817,-25.1117715,649.4
-53.83020683,-25.11177033,649.1
-53.83021467,-25.11176867,648.8
-53.830224,-25.11176633,648.6
-53.83023383,-25.11176417,648.2
-53.83024283,-25.11176117,647.9
-53.83025217,-25.11175733,647.7
-53.830262,-25.11175333,647.4
-53.83027267,-25.11174933,647.1
-53.83028317,-25.11174567,646.8
-53.830295,-25.11174133,646.6
-53.83030583,-25.11173617,646.3
-53.8303175,-25.111731,646.2
-53.830329,-25.11172633,645.9
-53.830341,-25.11172183,645.7
-53.83035317,-25.1117175,645.6
-53.83036567,-25.11171383,645.5
-53.830378,-25.11171033,645.2
-53.83039067,-25.1117075,645.1
-53.83040383,-25.11170583,645.1
-53.83041733,-25.11170483,645
-53.8304305,-25.11170383,644.8
-53.83044417,-25.111703,644.8
-53.83045667,-25.1117035,644.6
-53.83047067,-25.11170533,644.6
-53.830483,-25.11170717,644.5
-53.83049467,-25.11171017,644.2
-53.83050683,-25.11171233,644
-53.83052,-25.11171467,643.7
-53.83053317,-25.11171617,643.4
-53.8305455,-25.11171817,643.2
-53.83055617,-25.11172033,643
-53.830566,-25.11172233,642.8
-53.83057533,-25.11172383,642.5
-53.83058483,-25.11172567,642.3
-53.83059417,-25.111727,642
-53.83060367,-25.111729,641.8
-53.83061267,-25.1117305,641.5
-53.83062117,-25.1117325,641.2
-53.83063067,-25.11173417,641
-53.83064033,-25.11173583,640.6
-53.8306505,-25.11173733,640.4
-53.83066,-25.11173867,640.1
-53.83066983,-25.111739,639.8
-53.8306785,-25.11174017,639.6
-53.83068783,-25.11174067,639.4
-53.8306975,-25.11174033,639.5
-53.8307065,-25.11173967,639.4
-53.83071217,-25.11174217,637.6
-53.83072067,-25.11174267,637.1
-53.83072867,-25.1117415,636.7
-53.83073917,-25.11173933,636.7
-53.83075033,-25.11173667,636.6
-53.83076233,-25.11173433,636.6
-53.830774,-25.11173233,636.7
-53.8307855,-25.11173033,636.7
-53.830797,-25.11172767,636.7
-53.83080867,-25.1117255,636.7
-53.83082017,-25.1117235,636.6
-53.83083317,-25.11172167,636.9
-53.83084583,-25.11172083,637
-53.83085767,-25.11172033,637.1
-53.830866,-25.11172033,637
-53.8308715,-25.11172033,637
-53.83087417,-25.11172067,637.2
